"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SH.TBL01NL","SH.TBL02NL","SH.TBL04NL","SH.TBL05NL","SH.TBL06NL","SH.TBL07NL","SH.TBL08NL","SH.TBL09NL","SH.TBL10NL","SH.TBL11NL","SH.TBL13NL","SH.TBL14NL","SH.TBL15NL","SH.TBL01C","SH.TBL01I","SH.TBL01E","SH.TBL02I","SH.TBL02E","SH.TBL04C","SH.TBL04I","SH.TBL04E","SH.TBL05I","SH.TBL05E","SH.TBL06C","SH.TBL06E","SH.TBL07I","SH.TBL07E","SH.TBL08I","SH.TBL08E","SH.TBL09I","SH.TBL09E","SH.TBL10I","SH.TBL10E","SH.TBL11C","SH.TBL11I","SH.TBL11E","SH.TBL13I","SH.TBL13E","SH.TBL14C","SH.TBL14I","SH.TBL14E","SH.TBL15C","SH.TBL15I","SH.TBL15E"
"HIGD1A","HIGD1A",257.17909080326,-0.218881402050871,0.096049815688598,-2.27883208813751,0.0226770486506936,0.071555017662315,8.36014109696596,8.04374134706723,8.101239097788,8.10193983894093,7.84581396560953,8.29917770933246,8.2514936079964,7.87654072216749,8.00217580404866,7.93742555330658,8.13442376244016,8.17723707822167,7.82032673226654,7.87708622010679,7.72062360203084,7.88983770216,8.16647994680475,7.98488496032248,7.85218941378781,8.06572323015903,8.34067371535506,7.77480729670989,7.73296469482211,7.76116205142862,7.62365202317631,8.11369652031252,8.18140975335023,8.01707099075777,7.99015890729571,7.80062091414119,7.77111349005481,7.85968958590522,8.16404088748598,8.01778494485574,7.81522510433929,7.7893635610941,7.97497658634103,8.17112442848234,7.86902814119072,7.89893121756375,8.09367466898323,7.94754591491534,7.91344848414998,8.05653620935602
"SLC22A3","SLC22A3",524.920352187434,-0.362318995378345,0.159046153863853,-2.27807454991019,0.0227221362832095,0.0716835517838877,9.22997604815608,9.47599551210606,9.03401126869317,9.20884371015901,8.81509166895,8.86491021682254,9.38457963688004,9.43448724183039,8.71616108928106,8.7759442722354,8.72467743435232,9.67732598901675,9.23663947210637,8.52247343389198,8.766078782164,8.88060389238701,9.23032465291491,9.09571041894409,8.89585325898036,9.17545759789845,9.27516104990241,8.8090348849163,9.00196928531112,9.15913309105269,9.30852711722681,8.31189853317862,8.33345076473273,9.17702992321396,9.14314435004265,9.1700496211333,9.14004015285915,8.52178556848408,8.91519241471242,8.43609915700194,8.8899465367654,8.83628921485715,8.99409900182843,8.98304033152712,8.28731289849589,8.39538513032276,9.21300369191011,8.8313358659306,9.11600937836529,8.90244903772695
"SOX13","SOX13",564.955009418497,-0.438002976884777,0.192280147366126,-2.27794175781841,0.0227300479047637,0.0716908221600916,9.07115826881809,9.51715083569866,8.97843599288043,9.38413164609512,9.43672668130619,8.89906033718295,9.00027749403163,9.22448077982766,9.67183240506769,9.5641902604199,8.80030736838742,8.94164172998827,9.73813123207787,8.87551258306888,9.20104036861358,9.61146261462227,9.14176733006339,9.2373983985812,8.80881607986602,9.05531965373318,9.14427165298312,8.66289216257759,8.72948322698794,8.99346027386634,9.3452526960319,8.47981488698911,9.41035789205724,8.82154483484773,8.8001532249555,9.02521153224164,9.46627298805805,8.06324576833363,8.42099553838634,8.32093911504801,8.75124615445656,8.81699598468698,9.10843203115592,8.63857549500305,8.05512136876228,9.0361247692314,9.47498261582719,8.84357489328837,9.43447980126189,9.38607365229308
"ZNF672","ZNF672",425.464322416067,0.177092042737521,0.0777443869346214,2.27787560903201,0.0227339898771646,0.0716908221600916,8.86911766994893,8.69762745584821,8.66094413354174,8.5378163817408,8.58072554456995,8.54097674547165,8.67891951937626,8.60334594658282,8.48156417736173,8.85281378810849,8.55252001820989,8.55880020647058,8.73092498819588,8.86344441182506,8.98260511332635,8.72737288617188,8.6707423796669,8.6737571478065,8.71259043395517,8.85894173100913,8.85352672070953,8.81781907146914,8.83186154218032,8.72538078507356,8.75153501915039,8.70181363989277,8.41091344905898,8.75404444334118,8.63986759140682,8.68551553745517,8.75790739256144,8.72950103705213,8.81033456962268,9.1173603712386,8.88639130864878,8.89574083864712,8.71303023745977,8.82617866108504,8.88794698144562,8.65030125223046,8.4187631080075,8.74094797090643,8.58277790493836,8.49874742069062
"SAFB","SAFB",804.096132961592,0.194058908044672,0.0851951379428667,2.2778167009344,0.022737500858766,0.0716908221600916,9.2833905486591,9.6673517958396,9.41355911487117,9.602710218527,9.51590394715469,9.30044253199371,9.34616232774606,9.6364057450103,9.62468591023974,9.80901110519867,9.4786386784809,9.37800426256163,9.93214770980173,9.77349943191675,9.89832327354749,9.82410326531445,9.57678623914168,9.51596685496239,9.62734616360126,9.76359427740624,9.41546686495417,9.53840500116049,9.81077103419244,9.6502649792373,9.70597180876023,9.37837601483295,9.62306880243989,9.59462943491793,9.60122668662077,9.71264099321424,9.87447060963805,9.55959561266655,9.51808214616858,9.60416084354262,9.8437517340481,9.88722275450703,9.84694206473054,9.46557574606647,9.69547295420251,9.56424146673258,9.68063368088331,9.57296769776688,9.81715290288159,9.81585449122266
"PYGO1","PYGO1",290.238861932113,-0.27570184853893,0.121055663275452,-2.27747997143755,0.0227575793192655,0.0717403936121104,8.29109789445471,8.09444063722256,8.45626153184431,8.47633928585114,8.29973236018741,8.46718457641701,8.45235641154123,8.09768982890671,8.30336266070518,8.14323516879221,8.23508212908813,8.03340144848779,8.1627056862217,7.78480002821378,7.87513408564322,7.97964826766393,8.02211525894095,8.14793561652683,8.30102519121962,8.03498123336244,8.20475638779656,7.99192249568995,8.19675675356362,8.21429616892232,7.93868298657544,8.05945346390357,8.62083245208154,8.25909777694472,8.15291687538069,8.20880289614098,8.19454446804393,8.18856949178593,8.02998691739308,7.27627690892279,8.05372345785469,8.18772951475243,7.97533470454292,7.86758280328383,7.65577871753362,8.35695939005434,7.94504416481521,8.41064554246888,8.24713626585384,8.29697271790711
"PARP12","PARP12",936.907712833419,0.212927901216655,0.0935063975171087,2.27714794784705,0.022777392259141,0.071780043734984,9.77567543480027,10.0147985513554,9.71640366451718,9.62714783372456,9.67087937790029,9.58364421346476,9.61574546369606,9.79310737750019,9.81188233707651,9.88553276386779,9.89935140931691,9.7630909816067,9.69215842728887,10.2649938861256,9.88468867536534,9.82698192568455,10.2166587468902,9.95942916667394,10.0502187059903,10.0205940809096,9.89519980548964,9.78996097018261,9.83213940601375,9.75708466364395,9.69304496188203,9.86226331990662,9.57786561571311,9.72502329748325,9.67638737046418,9.84067114748259,9.86574765994866,9.88400894880413,9.60816520989074,10.2691669529904,9.91503681899291,9.9059166221966,9.8341689732247,9.77498825376881,10.4292238844324,9.84418292310218,9.83944828989557,9.72628918454577,9.77399851098657,9.84169693068181
"CTC1","CTC1",559.847442468102,0.197686518741962,0.0868141548483004,2.27712311531917,0.0227788746999652,0.071780043734984,8.77601478952937,9.25506642440144,8.79862780003162,8.93832986138129,9.16580280823165,8.83671454153989,8.84158535810027,9.12998581398369,9.17846631881651,9.15043005442382,8.86002356448887,8.9743026203954,9.30952091183916,9.11261381685328,9.20716537821011,9.14826242824279,8.99494507627677,9.09538511687856,9.00329332549924,9.07326738674713,8.78532154229772,9.24271501310807,9.29291714601798,9.35576056195735,9.39444827605299,8.95732080448561,9.11394716537496,9.11550451961234,9.23011305123156,9.19376998759313,9.41979320183208,9.14133069612697,9.13847012224902,9.16823681153167,9.3879301789188,9.30583513093868,9.29950375765037,8.9351157659899,9.06759549093634,8.94573117447862,9.14250603450667,8.95205724442858,9.23406930742558,9.06982891427854
"WDR62","WDR62",31.6357497919479,0.368431774423799,0.161846395493806,2.27642866743917,0.0228203654957455,0.0718904696927383,4.79268599440972,5.08426774806864,4.6773790845609,4.89433867221855,4.84064416897337,4.43377396267996,5.14948044719235,4.93239816720465,4.8066529658174,4.8424099958986,4.70423434777229,4.75997027115518,5.09565716102367,5.09582006124784,5.32201336417018,5.02425870366285,5.13343951396633,4.8757382839858,5.0366884443418,5.03660017595817,4.91582763395492,5.22876425900393,5.08653843533578,4.91247199476833,4.88187246095675,4.95216216072604,4.56944396492625,5.0040159707829,5.14999190814165,4.91425465863247,5.14824411671504,4.97307554883861,4.89011862730263,5.02446873330678,4.89402540446883,4.8600698845273,5.10128257401567,5.07602639879916,5.02817258482836,4.855023732979,4.96318525456343,4.7018458749316,4.84302173528096,4.91371836210241
"ARHGAP11A","ARHGAP11A",107.691911542818,0.321153821459333,0.141080286179614,2.2763904876863,0.0228226485033784,0.0718904696927383,6.67253347730496,6.75233650733907,6.66609436441473,6.54194521289662,6.51530322433748,6.36135704050801,6.82298301362725,6.58967068971918,6.25217489484979,6.36794070234397,6.96667312981216,6.68222093323715,6.45180661402465,7.29983623786329,6.71640928885312,6.57682123000944,6.52058341334755,6.66760772040441,6.63708548069631,6.84564981541439,6.5491226093382,6.98660611038899,6.97384544560367,6.41692708026041,6.62323025990931,6.78950755854222,6.48176225371201,6.90304893680742,6.52458975086768,6.63558820836138,6.54753904997313,6.97201039145602,6.99282789486371,7.08223044628492,6.7272714948146,6.89851843156804,6.7064425451704,6.83358713803341,7.11220704335735,6.93109975678813,6.23984722286272,6.72310946276422,6.67994279725806,6.62696475035353
"SCOC","SCOC",367.299618319102,-0.242493441687808,0.106542701828331,-2.27602114012962,0.0228447443643853,0.0719463090825582,8.87510266164342,8.184937432644,8.69901007660152,8.62482507132122,8.43159627245985,8.89823398186011,8.82181420894914,8.38108196020365,8.63446549290014,8.40859417352964,8.66097987272125,8.74377821186564,8.31221615970361,8.44562629902503,8.17429032319171,8.48519529015874,8.4480127622233,8.48117671904179,8.54593169127253,8.56427548372551,9.05293131184071,8.2515245817379,8.32184259246251,8.31036290438755,8.16960546332632,8.56056843902577,8.65196871034042,8.3836276496813,8.44527921234078,8.26857237154617,8.17744900374148,8.51345840190589,8.59059494869283,8.37080580310566,8.52893648015547,8.44711789193002,8.29619984755952,8.58928210942686,8.14569392415342,8.49995992552779,8.58449106284589,8.51930588396755,8.40974869101338,8.58470086419966
"ENSG00000185561","ENSG00000185561",187.380884112672,-0.366411124009957,0.160999138940574,-2.27585766247608,0.0228545301890743,0.0719631319220415,7.86699099391048,7.92813874798505,7.61429863542518,7.42234777460775,7.53292873919356,7.30700878419201,7.82375238303722,7.32598188118982,7.69824683143453,7.94751098778478,7.36681479332565,7.59555708719786,7.91543315505404,7.01214558389709,7.86451924209197,7.75031375060976,7.95165553129025,7.68718958891662,7.49122481919459,7.63229486302461,7.91665338417178,7.33846200824598,7.28185575429255,7.31554188222342,7.50660662754299,6.85083097482788,7.49474649445068,7.21693649240855,7.15489552431273,7.30746353972035,7.70644377390638,7.00674745546442,7.10308483755374,6.81095255680456,7.44125933929299,7.3474435140681,7.54653411425804,7.37917364648613,7.20841887437013,7.44399405736946,7.77028703771145,7.07814555893786,7.64611628466606,7.45998932926071
"RP11-736K20.5","RP11-736K20.5",85.7877814112313,-0.512313540453492,0.225114996827475,-2.27578592130014,0.0228588257884503,0.0719631319220415,6.07084854716471,6.28423828701201,6.44019294735464,6.63049898153397,7.00681633987109,6.49503858099119,6.00288889756896,6.39260287334609,6.97543334733726,6.76834360982389,6.4028615132547,6.29024202269942,6.70198747611618,5.96874056378058,6.07888179903158,6.53545085517241,6.22940041762358,6.27913714485468,5.9795582863389,6.05157234018828,5.80469917539377,5.99605581352058,6.09339163610147,6.77370067440482,6.84734490350568,6.24071235056079,6.61845919575454,5.98890961516401,5.98104799405257,6.39064964601929,6.45805865668414,5.44525887076574,5.8981734672469,5.74437504059696,6.2804794362096,5.99476531586185,6.33329712804743,5.93684134977926,5.65027611093292,6.63647357175805,6.62073927379134,6.39843244312583,6.66608968463457,6.74659070136982
"TRIM44","TRIM44",1696.57790064381,-0.0665161934436885,0.0292344206981679,-2.27526976266908,0.0228897521627383,0.0720397938673715,10.7454477234535,10.694347897901,10.7600758502638,10.7126987883994,10.8298357927354,10.7602694294046,10.7764943617235,10.7444563435345,10.7887847309556,10.7335378832984,10.7358801293269,10.8229653230907,10.7411936930875,10.6385110135827,10.6791724043008,10.6913224981177,10.8045826105783,10.7871436608301,10.7017345567287,10.6816188556702,10.7886817501799,10.6941599235068,10.6661440776514,10.6885744130714,10.6575400098074,10.7215568079601,10.7667106414664,10.7819262958672,10.5991049053336,10.6645873776173,10.6024508722568,10.676881576903,10.7607696057608,10.7816141337453,10.7852670402752,10.7749088064211,10.708869790467,10.7357405878636,10.6779287125757,10.6367154885519,10.6998808009196,10.753602899602,10.7028544798092,10.7949909493832
"RP11-800A18.3","RP11-800A18.3",38.4734622607395,0.340402998500008,0.149612335812555,2.27523350030768,0.0228919262392492,0.0720397938673715,5.02774855415333,5.51388769182879,5.03298067767195,5.15725525623439,5.15663878405863,4.87652914024677,4.89636896658096,5.23779477851804,5.11165553454457,5.31857058346657,5.07483906905325,5.16621848250255,5.18622192631922,5.26196107896485,5.40893771278528,5.467172963471,5.5604796826327,5.35491395760153,5.31546631313386,5.21687308769321,5.3791934765807,5.17494204272672,5.42411101734347,5.23432706840506,5.388053248166,5.08341858587939,5.35734306914919,4.98146420848119,5.20332654403167,5.27926265082838,5.4783540027865,5.32604807375855,4.83936833513493,5.12824305342054,5.31665558507114,5.38290162490206,5.33608792443036,4.90198649573956,5.27930528228653,5.16816425261928,5.29240559213075,5.05459873698096,5.40902101945039,5.19083227131062
"SNORA5C","SNORA5C",28.9673173353049,0.373016482637091,0.163962980296718,2.27500428427232,0.0229056728267856,0.0720684440284808,4.65089507817214,4.64298193007879,4.65545220279829,4.53206131955952,4.66098712974264,4.89720119649732,4.78186251754785,4.55795828307045,4.64347936254697,4.70211341182292,4.84426722820428,4.94749711489063,4.96779414793849,4.8443754440949,4.70262863087419,4.66231146669291,4.67890490283618,4.80924094521674,4.99634035897594,4.93781394108316,4.92611245648681,4.82941495102945,4.86521062788181,5.06752928531741,4.7435308806927,5.02975689084614,4.73957738920776,4.65835804479673,4.68129252442034,4.83036408454751,4.51538729693794,4.8892425220611,4.9346965607389,5.20846514629787,4.96867329002891,5.04049852210725,4.882039611424,5.07350481732141,5.08156073677304,4.67761801668707,4.68331434124188,4.93607887160898,4.60050726229837,4.82983127135463
"FBXO4","FBXO4",121.92158988799,0.182076143279623,0.0800360409447423,2.27492690955729,0.0229103147764434,0.0720684440284808,6.93911908567511,6.81029465430492,6.88447275681287,6.72515358816686,6.90126794144394,6.93563819326203,7.10453727785022,6.69184947109091,6.81121268538173,6.63837179686533,6.89554319254224,6.98540225341887,6.65422011319085,6.88914387848866,6.93718176943829,6.8295239206227,6.87127296295374,6.98145501839581,6.88701349763432,6.91929437874445,6.99910646554759,7.0392639302504,6.90236296807728,7.02641915185686,6.88371758360133,7.14087782937417,6.84307008062242,6.88986823343951,6.99516115521318,6.88689662018657,6.85687482808329,7.04170391423977,7.0739109058908,7.09793885365359,6.93369543020002,7.07138455993293,6.79976008177815,7.11557909607566,7.03838543395404,7.05717525129221,6.95020411504774,7.00822771387342,6.63930636365767,6.67296408219034
"TMED9","TMED9",584.464305684377,0.21309478046509,0.0936736829839586,2.27486283956169,0.0229141591530924,0.0720684440284808,8.98121739421807,9.17986542479234,9.23512985444763,9.05608381276809,8.94590983693637,9.25413584411281,9.29331672338366,9.02781241149528,8.89805786042366,9.03892801014971,9.11076155230835,8.97965316795028,9.01674316499723,9.11927184053147,9.24465340457446,9.00747150562846,9.12043637506251,9.13496809191774,9.3573696310417,9.24879428674616,9.25443146258206,9.16806496158187,9.19608321608887,9.13266559443,8.9829697205397,9.50309297107074,9.04152644992108,9.36076790973295,9.17220870726628,9.02727610156091,9.09640233094446,9.53278741903885,9.39320978389083,9.40637992065233,9.2782715735756,9.34151548371367,8.91981129478299,8.94769733437438,9.721560465773,9.38018192413597,9.06706542238167,9.13497269177496,9.0311122165678,8.95881727285241
"RP11-122K13.12","RP11-122K13.12",23.2512851335961,0.427889109517273,0.188182566506037,2.27379782017983,0.0229781453826328,0.0722558904260449,4.46828048731945,4.59099394008899,4.20777380766981,4.37686547001928,4.51658241254891,4.17980418100891,4.20514023591158,4.57530070522668,4.23914832295838,4.44061505047007,4.28616526616573,4.45427211153793,4.66804393522076,4.53557634146576,4.77833807253845,4.58974738219897,4.43712121494683,4.41810026710314,4.58752060873539,4.68565840120782,4.59396183473071,4.74950615631851,4.70709850969888,4.48002747170638,4.76754524576221,4.3915964997708,4.39882358553234,4.25973039255883,4.67126422157141,4.50080604152773,4.82893350808712,4.47600250074285,4.2593476496935,4.4292489324215,4.53524869091119,4.74840916758916,4.57594822005371,4.41506788556593,4.39108608658278,4.45580060079794,4.60804095792697,4.2101929840607,4.37836147703136,4.44144250986198
"FAM174A","FAM174A",156.358407262798,-0.252245227135087,0.110948897541556,-2.27352621544173,0.0229944881757989,0.0722934767619429,7.59580024206877,7.26919500194631,7.57122489437598,7.34124092485642,7.36910661238186,7.42027398072278,7.44516058285366,7.26169633255335,7.29096793427753,7.31874828265082,7.17215104494074,7.48849411269862,7.2092347173589,7.1010910478635,7.04057395380595,7.54208347647764,7.28649109612502,7.27381622824837,6.97505216253233,7.11707810591698,7.611165304311,6.92283324863698,6.9973910185296,7.29817120581056,6.95658857321256,7.2410675375232,7.21839441941511,7.0828587215871,7.2002970014111,6.99517416812861,7.28142358182287,7.05785541087014,6.99110005945209,7.29085448389391,7.32103073678678,7.12671242663778,7.23048332365916,7.71904535343507,7.08670674567132,7.29922265340768,7.55220565223817,7.23933293364991,7.06652137264578,7.40204638821792
